index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
0,1,Medium,219816.0,193776.0,False,193776.0,False,193776.0,False,193776.0,False,48.797,4575,4807,9382
1,2,Medium,125.0,125.0,True,125.0,True,125.0,True,125.0,True,23.866,3920,2048,5968
2,3,Hard,10349920.0,10349920.0,True,10349920.0,True,10349920.0,True,10349920.0,True,39.853,5084,4067,9151
3,4,Easy,30400.0,30400.0,True,30400.0,True,30400.0,True,30400.0,True,22.880,4230,2323,6553
4,5,Easy,18.6943,18.985714285714288,False,18.985714285714288,False,18.985714285714288,False,18.985714285714288,False,29.107,4305,3019,7324
5,6,Hard,10755.0,10750.0,False,10750.0,False,10750.0,False,10750.0,False,35.013,4267,3352,7619
6,7,Medium,904590.0,,False,,False,,False,,False,27.266,5207,2742,7949
7,8,Medium,14.0,14.0,True,14.0,True,14.0,True,14.0,True,23.540,4217,2142,6359
8,9,Hard,623.0,623.0,True,623.0,True,623.0,True,623.0,True,27.463,3981,3010,6991
9,10,Easy,3.0,3.0,True,3.0,True,3.0,True,3.0,True,22.761,4558,1716,6274
10,11,Medium,3867.0,4273.0,False,4273.0,False,4273.0,False,4273.0,False,31.287,4872,3181,8053
11,12,Hard,43200.0,43200.0,True,43200.0,True,43200.0,True,43200.0,True,30.875,4701,2598,7299
12,13,Medium,180000.0,180000.0,True,180000.0,True,180000.0,True,180000.0,True,22.922,4230,2310,6540
13,14,Hard,123.8,123.8,True,123.8,True,123.8,True,123.8,True,34.248,4300,3417,7717
14,15,Medium,168.0,134.0,False,134.0,False,134.0,False,134.0,False,27.289,4295,2502,6797
15,16,Easy,4100.0,4100.0,True,4100.0,True,4100.0,True,4100.0,True,26.916,3992,2480,6472
16,17,Hard,0.5765,0.5765928623157907,False,0.5765928623157907,False,0.5765928623157907,False,0.5765928623157907,False,51.511,4507,3621,8128
17,18,Medium,5.0,5.000000000000002,True,5.000000000000002,True,5.000000000000002,True,5.000000000000002,True,29.637,4087,2794,6881
18,19,Easy,4000.0,4000.0,True,4000.0,True,4000.0,True,4000.0,True,27.505,4186,2692,6878
19,20,Easy,956.0,960.0,False,960.0,False,960.0,False,960.0,False,28.947,4131,3081,7212
20,21,Easy,15000.0,15000.0,True,15000.0,True,15000.0,True,15000.0,True,23.244,4214,2652,6866
21,22,Medium,156483.0,270289.99999999994,False,270289.99999999994,False,270289.99999999994,False,270289.99999999994,False,31.584,4450,2491,6941
22,23,Easy,21500.0,24000.0,False,24000.0,False,24000.0,False,24000.0,False,23.371,4226,2409,6635
23,24,Easy,1000.0,1000.0,True,1000.0,True,1000.0,True,1000.0,True,33.870,4052,2750,6802
24,25,Easy,510000.0,510000.0,True,510000.0,True,510000.0,True,510000.0,True,26.571,3851,2923,6774
25,26,Hard,53.0,53.0,True,53.0,True,53.0,True,53.0,True,29.303,4076,1836,5912
26,27,Hard,1146.4142,1146.5665024630537,False,1146.5665024630537,False,1146.5665024630537,False,1146.5665024630537,False,31.595,5465,3597,9062
27,28,Medium,580000.0,580000.0,True,580000.0,True,580000.0,True,580000.0,True,33.967,4391,3001,7392
28,29,Medium,2000.0,9006500.0,False,9006500.0,False,9006500.0,False,9006500.0,False,37.632,5078,4029,9107
29,30,Easy,32.43589743589744,32.43589743589744,True,32.43589743589744,True,32.43589743589744,True,32.43589743589744,True,18.460,4547,1963,6510
30,31,Hard,1190.41,1190.5665024630541,False,1190.5665024630541,False,1190.5665024630541,False,1190.5665024630541,False,32.947,4768,4099,8867
31,32,Easy,2924.0,2924.1379310344823,False,2924.1379310344823,False,2924.1379310344823,False,2924.1379310344823,False,21.182,4249,2011,6260
32,33,Medium,1000.0,,False,,False,,False,,False,26.568,4047,2674,6721
33,34,Hard,7.0,7.0,True,7.0,True,7.0,True,7.0,True,32.718,4337,3290,7627
34,35,Medium,14.1,14.1,True,14.1,True,14.1,True,14.1,True,25.339,4021,2625,6646
35,36,Hard,175.37,175.37294006435135,False,175.37294006435135,False,175.37294006435135,False,175.37294006435135,False,45.273,7434,4051,11485
36,37,Medium,11250.0,11250.0,True,11250.0,True,11250.0,True,11250.0,True,22.595,4659,2477,7136
37,38,Easy,14.0,14.0,True,14.0,True,14.0,True,14.0,True,24.322,4023,2465,6488
38,39,Easy,600.0,600.0,True,600.0,True,600.0,True,600.0,True,24.267,4066,2263,6329
39,40,Medium,33288066.626,36288567.03694582,False,36288567.03694582,False,36288567.03694582,False,36288567.03694582,False,29.856,4779,3447,8226
40,41,Medium,964640.0,964640.0,True,964640.0,True,964640.0,True,964640.0,True,29.683,4562,3216,7778
41,42,Easy,150.0,150.0,True,150.0,True,150.0,True,150.0,True,20.836,4003,2102,6105
42,43,Medium,6800.0,6800.0,True,6800.0,True,6800.0,True,6800.0,True,20.908,4152,2534,6686
43,44,Medium,685.0,685.0,True,685.0,True,685.0,True,685.0,True,25.664,4425,2972,7397
44,45,Easy,700.0,615.0,False,615.0,False,615.0,False,615.0,False,28.571,4457,3272,7729
45,46,Medium,715.7,715.6999999999999,True,715.6999999999999,True,715.6999999999999,True,715.6999999999999,True,33.844,4598,3817,8415
46,47,Hard,20241.615384615387,20241.4,False,20241.4,False,20241.4,False,20241.4,False,33.117,4700,3676,8376
47,48,Medium,11250.0,0.0,False,0.0,False,0.0,False,0.0,False,35.384,4578,3824,8402
48,49,Medium,208000.0,,False,,False,,False,,False,28.558,4641,2900,7541
49,50,Easy,9100.0,9100.0,True,9100.0,True,9100.0,True,9100.0,True,23.242,4003,2417,6420
50,51,Medium,4240.0,4240.0,True,4240.0,True,4240.0,True,4240.0,True,21.186,4081,2270,6351
51,52,Easy,150.0,150.0,True,150.0,True,150.0,True,150.0,True,22.343,4296,2136,6432
52,53,Easy,3050.0,3050.0,True,3050.0,True,3050.0,True,3050.0,True,19.331,4138,2299,6437
53,54,Easy,135.26666666666668,13.0,False,13.0,False,13.0,False,13.0,False,22.249,4146,2397,6543
54,55,Hard,4.0,4.0,True,4.0,True,4.0,True,4.0,True,20.595,4130,2223,6353
55,56,Medium,-700.0,19300.0,False,19300.0,False,19300.0,False,19300.0,False,28.376,4072,2733,6805
56,57,Easy,600.0,350.00000000000006,False,350.00000000000006,False,350.00000000000006,False,350.00000000000006,False,24.227,3877,2465,6342
57,58,Easy,240000.0,240000.0,True,240000.0,True,240000.0,True,240000.0,True,24.669,4249,2698,6947
58,59,Medium,6160.0,6160.0,True,6160.0,True,6160.0,True,6160.0,True,26.878,4559,2865,7424
59,60,Hard,153.0,,False,,False,,False,,False,25.518,4097,2623,6720
60,61,Easy,37000.0,37000.0,True,37000.0,True,37000.0,True,37000.0,True,19.434,4245,1883,6128
61,62,Easy,90000.0,90000.0,True,90000.0,True,90000.0,True,90000.0,True,18.262,4091,1739,5830
62,63,Easy,640.0,640.0,True,640.0,True,640.0,True,640.0,True,23.794,4141,2415,6556
63,64,Easy,38000.0,38000.0,True,38000.0,True,38000.0,True,38000.0,True,20.991,4289,2281,6570
64,65,Medium,30500.0,,False,,False,,False,,False,27.787,4437,3139,7576
65,66,Medium,25000.0,25000.0,True,25000.0,True,25000.0,True,25000.0,True,20.011,4114,2179,6293
66,67,Medium,3160500.0,3160500.0,True,3160500.0,True,3160500.0,True,3160500.0,True,33.091,4433,3883,8316
67,68,Easy,1030.0,1030.0,True,1030.0,True,1030.0,True,1030.0,True,20.861,4003,2181,6184
68,69,Easy,20.0,0.0,False,0.0,False,0.0,False,0.0,False,22.568,3917,2207,6124
69,70,Easy,35.0,34.0,False,34.0,False,34.0,False,34.0,False,29.795,4060,3061,7121
70,71,Medium,330.0,630.0,False,630.0,False,630.0,False,630.0,False,20.152,4105,2290,6395
71,72,Easy,135000.0,135000.0,True,135000.0,True,135000.0,True,135000.0,True,18.004,4095,1779,5874
72,73,Easy,1600.0,1600.0,True,1600.0,True,1600.0,True,1600.0,True,19.451,4192,2180,6372
73,74,Medium,115000.0,115000.0,True,115000.0,True,115000.0,True,115000.0,True,25.898,4076,2891,6967
74,75,Easy,57.0,57.0,True,57.0,True,57.0,True,57.0,True,21.524,4461,2370,6831
75,76,Medium,4700.0,5695.4,False,5695.4,False,5695.4,False,5695.4,False,27.984,4525,2466,6991
76,77,Easy,1005.0,1005.0,True,1005.0,True,1005.0,True,1005.0,True,26.576,4943,2726,7669
77,78,Medium,172.0,172.0,True,172.0,True,172.0,True,172.0,True,27.421,4066,3140,7206
78,79,Easy,9800.0,9800.0,True,9800.0,True,9800.0,True,9800.0,True,19.997,4084,2331,6415
79,80,Medium,84000.0,84000.0,True,84000.0,True,84000.0,True,84000.0,True,37.850,4785,4081,8866
80,81,Hard,28.6,28.599999999999994,True,28.599999999999994,True,28.599999999999994,True,28.599999999999994,True,26.703,4231,2682,6913
81,82,Easy,28.0,140.0,False,140.0,False,140.0,False,140.0,False,31.362,4296,3030,7326
82,83,Hard,26.0,26.0,True,26.0,True,26.0,True,26.0,True,25.159,4172,1903,6075
83,84,Easy,23000.0,23000.0,True,23000.0,True,23000.0,True,23000.0,True,20.430,4458,2197,6655
84,85,Hard,1866.37,1866.3793103448277,False,1866.3793103448277,False,1866.3793103448277,False,1866.3793103448277,False,23.340,4283,2665,6948
85,86,Hard,77500.0,77499.99999999999,True,77499.99999999999,True,77499.99999999999,True,77499.99999999999,True,24.718,5032,2647,7679
86,87,Medium,4170.0,4170.0,True,4170.0,True,4170.0,True,4170.0,True,17.105,4151,1933,6084
87,88,Medium,1.25,1.25,True,1.25,True,1.25,True,1.25,True,22.287,3982,2564,6546
88,89,Medium,146.667,160.0,False,160.0,False,160.0,False,160.0,False,17.821,4123,2017,6140
89,90,Medium,3600.0,3600.0,True,3600.0,True,3600.0,True,3600.0,True,19.965,3981,2180,6161
90,91,Easy,408.9,409.09090909090907,False,409.09090909090907,False,409.09090909090907,False,409.09090909090907,False,18.301,3991,1968,5959
91,92,Easy,6200.0,6200.0,True,6200.0,True,6200.0,True,6200.0,True,18.647,3886,2009,5895
92,93,Easy,3360.0,3360.0,True,3360.0,True,3360.0,True,3360.0,True,22.068,4226,2551,6777
93,94,Medium,5000000.0,6000000.0,False,6000000.0,False,6000000.0,False,6000000.0,False,28.221,4103,3459,7562
94,95,Medium,528.0,528.0,True,528.0,True,528.0,True,528.0,True,20.397,4416,2163,6579
95,96,Medium,19.6,21.5,False,21.5,False,21.5,False,21.5,False,39.005,4127,3658,7785
96,97,Medium,115.0,945.0000000000001,False,945.0000000000001,False,945.0000000000001,False,945.0000000000001,False,25.591,4376,2834,7210
97,98,Medium,137500.0,165900.0,False,165900.0,False,165900.0,False,165900.0,False,20.594,3946,2332,6278
98,99,Hard,0.6075,-0.49840310376743346,False,-0.49840310376743346,False,-0.49840310376743346,False,-0.49840310376743346,False,23.926,4773,2593,7366
99,100,Hard,84.0,84.0,True,84.0,True,84.0,True,84.0,True,32.437,4763,3202,7965
