index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
0,1,Medium,219816.0,,False,86944.0,False,86944.0,False,86944.0,False,67.542,10844,6390,17234
1,2,Medium,125.0,125.0,True,125.0,True,125.0,True,125.0,True,21.058,5624,2017,7641
2,3,Hard,10349920.0,,False,,False,,False,,False,72.014,10819,7047,17866
3,4,Easy,30400.0,30400.0,True,30400.0,True,30400.0,True,30400.0,True,53.890,11245,4989,16234
4,5,Easy,18.6943,18.985714285714288,False,18.985714285714288,False,18.985714285714288,False,18.7,False,72.280,13420,6859,20279
5,6,Hard,10755.0,10750.0,False,10750.0,False,10750.0,False,10750.0,False,60.262,8653,5679,14332
6,7,Medium,904590.0,904590.0,True,904590.0,True,904590.0,True,904590.0,True,132.367,23218,12376,35594
7,8,Medium,14.0,14.0,True,14.0,True,14.0,True,14.0,True,11.255,2600,1050,3650
8,9,Hard,623.0,623.0,True,623.0,True,623.0,True,623.0,True,45.524,7423,4213,11636
9,10,Easy,3.0,,False,,False,,False,,False,28.506,5568,2672,8240
10,11,Medium,3867.0,4136.0,False,4136.0,False,4136.0,False,4136.0,False,33.592,4630,3111,7741
11,12,Hard,43200.0,15600.0,False,15600.0,False,15600.0,False,15600.0,False,21.498,6349,2021,8370
12,13,Medium,180000.0,180000.0,True,180000.0,True,180000.0,True,180000.0,True,33.538,6996,3157,10153
13,14,Hard,123.8,123.8,True,123.8,True,123.8,True,123.8,True,67.327,10817,6239,17056
14,15,Medium,168.0,48.0,False,48.0,False,48.0,False,48.0,False,23.846,6221,2215,8436
15,16,Easy,4100.0,,False,,False,,False,2500.0,False,53.656,8464,5125,13589
16,17,Hard,0.5765,,False,4.0,False,4.0,False,2.0,False,50.624,8583,4738,13321
17,18,Medium,5.0,,False,,False,,False,,False,24.953,5497,2346,7843
18,19,Easy,4000.0,4000.0,True,4000.0,True,4000.0,True,4000.0,True,44.582,10278,4136,14414
19,20,Easy,956.0,956.0,True,956.0,True,956.0,True,956.0,True,36.536,5876,3367,9243
20,21,Easy,15000.0,15000.0,True,15000.0,True,15000.0,True,15000.0,True,38.100,8745,3505,12250
21,22,Medium,156483.0,576483.0,False,576483.0,False,576483.0,False,576483.0,False,25.980,5625,2451,8076
22,23,Easy,21500.0,21500.0,True,21500.0,True,21500.0,True,21500.0,True,64.939,11115,6069,17184
23,24,Easy,1000.0,1000.0,True,1000.0,True,1000.0,True,1000.0,True,41.018,8883,3864,12747
24,25,Easy,510000.0,200000.0,False,200000.0,False,200000.0,False,200000.0,False,28.964,6977,2768,9745
25,26,Hard,53.0,37.0,False,37.0,False,37.0,False,37.0,False,25.845,3150,2436,5586
26,27,Hard,1146.4142,981.8333333333335,False,981.8333333333335,False,981.8333333333335,False,852.6666666666665,False,84.876,13554,8002,21556
27,28,Medium,580000.0,989200.0,False,989200.0,False,989200.0,False,529200.0,False,36.684,10703,3465,14168
28,29,Medium,2000.0,10000.0,False,10000.0,False,10000.0,False,10000.0,False,40.133,5936,3886,9822
29,30,Easy,32.43589743589744,32.43589743589744,True,32.43589743589744,True,32.43589743589744,True,32.43589743589744,True,46.944,5432,4409,9841
30,31,Hard,1190.41,1519.047619047619,False,1519.047619047619,False,1519.047619047619,False,1519.047619047619,False,74.764,12282,7038,19320
31,32,Easy,2924.0,2924.1379310344823,False,2924.1379310344823,False,2924.1379310344823,False,2924.1379310344823,False,36.097,4598,3352,7950
32,33,Medium,1000.0,,False,1000.0,True,1000.0,True,0.0,False,57.023,13118,5302,18420
33,34,Hard,7.0,0.0,False,0.0,False,0.0,False,0.0,False,58.661,11398,5518,16916
34,35,Medium,14.1,28.1,False,28.1,False,28.1,False,28.1,False,12.892,2374,1214,3588
35,36,Hard,175.37,,False,,False,,False,,False,71.435,17186,6976,24162
36,37,Medium,11250.0,11250.0,True,11250.0,True,11250.0,True,11250.0,True,27.647,6376,2559,8935
37,38,Easy,14.0,,False,,False,,False,,False,30.576,5295,2967,8262
38,39,Easy,600.0,600.0,True,600.0,True,600.0,True,600.0,True,34.540,7949,3221,11170
39,40,Medium,33288066.626,78966607.02299252,False,78966607.02299252,False,78966607.02299252,False,78966607.02299252,False,49.656,6086,4605,10691
40,41,Medium,964640.0,1400000.0,False,1400000.0,False,1400000.0,False,2516000.0,False,54.760,16389,5140,21529
41,42,Easy,150.0,150.0,True,150.0,True,150.0,True,150.0,True,20.544,4970,1966,6936
42,43,Medium,6800.0,6800.0,True,6800.0,True,6800.0,True,6800.0,True,23.214,3487,2138,5625
43,44,Medium,685.0,685.0,True,685.0,True,685.0,True,685.0,True,21.610,3983,1968,5951
44,45,Easy,700.0,520.0,False,520.0,False,520.0,False,520.0,False,54.268,6513,5108,11621
45,46,Medium,715.7,,False,472.30000000000007,False,472.30000000000007,False,472.30000000000007,False,65.176,8755,6115,14870
46,47,Hard,20241.615384615387,20240.0,False,20240.0,False,20240.0,False,20240.0,False,64.394,9363,6077,15440
