index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
0,0,,57.0,53.89647542279121,False,53.89647542279121,False,53.89647542279121,False,53.89647542279121,False,62.098,12302,6505,18807
1,1,,72.0,71.07142857142857,False,71.07142857142857,False,71.07142857142857,False,71.07142857142857,False,96.631,19496,9184,28680
2,2,,32.0,31.50877192982456,False,31.50877192982456,False,31.50877192982456,False,31.50877192982456,False,84.697,19725,8310,28035
3,3,,22.0,19.705179282868528,False,19.705179282868528,False,19.705179282868528,False,19.705179282868528,False,68.185,15126,6221,21347
4,4,,29.0,27.02915838303512,False,27.02915838303512,False,27.02915838303512,False,29.0,True,125.955,31515,11745,43260
5,5,,26.0,24.035087719298247,False,24.035087719298247,False,24.035087719298247,False,26.0,True,115.396,30860,10547,41407
6,6,,13.0,13.0,True,13.0,True,13.0,True,13.0,True,99.590,22902,9191,32093
7,7,,10.0,9.7,False,9.7,False,9.7,False,9.7,False,95.459,20241,8740,28981
8,8,,18.0,18.0,True,18.0,True,18.0,True,18.0,True,69.776,15324,6803,22127
9,9,,9.0,9.0,True,9.0,True,9.0,True,9.0,True,68.036,15513,6181,21694
10,10,,18.0,17.397670549084857,False,17.397670549084857,False,17.397670549084857,False,17.397670549084857,False,104.240,19592,10931,30523
11,11,,49.0,49.0,True,49.0,True,49.0,True,49.0,True,67.842,13932,7101,21033
12,12,,27.0,25.356521739130432,False,25.356521739130432,False,25.356521739130432,False,25.356521739130432,False,92.249,19652,9305,28957
13,13,,14.0,14.0,True,14.0,True,14.0,True,14.0,True,110.105,19372,11671,31043
14,14,,40.0,40.0,True,40.0,True,40.0,True,40.0,True,71.610,15664,6493,22157
15,15,,18.0,17.246666666666666,False,17.246666666666666,False,17.246666666666666,False,17.246666666666666,False,95.597,21538,8942,30480
16,16,,47.0,45.5625,False,45.5625,False,45.5625,False,45.5625,False,116.418,18941,11631,30572
17,17,,22.0,21.2375,False,21.2375,False,21.2375,False,21.2375,False,67.163,15596,6260,21856
18,18,,14.0,14.0,True,14.0,True,14.0,True,14.0,True,97.644,18379,9318,27697
19,19,,11.0,11.0,True,11.0,True,11.0,True,11.0,True,102.132,18217,11491,29708
20,20,,22.0,21.942028985507246,False,21.942028985507246,False,21.942028985507246,False,21.942028985507246,False,109.718,19261,12436,31697
21,21,,30.0,28.993939393939392,False,28.993939393939392,False,28.993939393939392,False,28.993939393939392,False,83.957,20668,8250,28918
22,22,,24.0,23.836849507735582,False,23.836849507735582,False,23.836849507735582,False,23.836849507735582,False,67.307,15471,6569,22040
23,23,,24.0,23.324944812362034,False,23.324944812362034,False,23.324944812362034,False,23.324944812362034,False,80.016,19099,7901,27000
24,24,,16.0,15.861723446893787,False,15.861723446893787,False,15.861723446893787,False,15.861723446893787,False,90.934,21574,8949,30523
25,25,,31.0,30.296296296296298,False,30.296296296296298,False,30.296296296296298,False,30.296296296296298,False,94.594,23840,8953,32793
26,26,,10.0,10.0,True,10.0,True,10.0,True,10.0,True,87.850,20809,8625,29434
27,27,,28.0,26.11764705882353,False,26.11764705882353,False,26.11764705882353,False,26.11764705882353,False,101.013,15964,10745,26709
28,28,,18.0,17.529914529914528,False,17.529914529914528,False,17.529914529914528,False,17.529914529914528,False,84.362,22009,8216,30225
29,29,,31.0,31.0,True,31.0,True,31.0,True,31.0,True,86.030,15613,9574,25187
30,30,,31.0,31.0,True,31.0,True,31.0,True,31.0,True,88.656,20367,8597,28964
31,31,,17.0,16.631178707224333,False,16.631178707224333,False,16.631178707224333,False,16.631178707224333,False,92.707,24044,8723,32767
32,32,,44.0,42.77922077922078,False,42.77922077922078,False,42.77922077922078,False,44.0,True,121.330,31859,12129,43988
33,33,,54.0,53.208,False,53.208,False,53.208,False,53.208,False,67.523,14261,7346,21607
34,34,,26.0,25.00921658986175,False,25.00921658986175,False,25.00921658986175,False,25.00921658986175,False,89.101,20763,8706,29469
35,35,,14.0,14.0,True,14.0,True,14.0,True,14.0,True,65.204,15600,6002,21602
36,36,,47.0,47.0,True,47.0,True,47.0,True,47.0,True,87.726,15081,9922,25003
37,37,,18.0,16.444444444444443,False,16.444444444444443,False,16.444444444444443,False,16.444444444444443,False,77.201,15791,8639,24430
38,38,,15.0,14.5,False,14.5,False,14.5,False,14.5,False,89.865,18743,8696,27439
39,39,,24.0,23.044955044955046,False,23.044955044955046,False,23.044955044955046,False,23.044955044955046,False,108.931,17676,13529,31205
40,40,,2114.0,,False,2114.0,True,2114.0,True,2114.0,True,57.468,16846,5979,22825
41,41,,8090.0,14256.0,False,14256.0,False,14256.0,False,14256.0,False,27.419,7459,2543,10002
42,42,,5213.0,5213.0,True,5213.0,True,5213.0,True,5213.0,True,36.956,11296,3276,14572
43,43,,545.0,,False,545.0,True,545.0,True,545.0,True,75.566,18922,7559,26481
44,44,,6783.0,6783.0,True,6783.0,True,6783.0,True,6783.0,True,28.254,7977,2434,10411
45,45,,4813.0,4813.0,True,4813.0,True,4813.0,True,4813.0,True,36.414,9353,3173,12526
46,46,,6218.0,6218.0,True,6218.0,True,6218.0,True,6218.0,True,36.185,10535,3380,13915
47,47,,715.0,,False,715.0,True,715.0,True,715.0,True,52.977,16396,5329,21725
48,48,,7084.0,,False,,False,,False,7084.0,True,65.351,20949,6706,27655
49,49,,4172.0,4172.0,True,4172.0,True,4172.0,True,4172.0,True,38.038,10405,3633,14038
50,50,,3609.0,3609.0,True,3609.0,True,3609.0,True,3609.0,True,29.464,7433,2400,9833
51,51,,247.0,247.0,True,247.0,True,247.0,True,247.0,True,40.404,9211,3725,12936
52,52,,13079.0,13079.0,True,13079.0,True,13079.0,True,13079.0,True,24.307,7020,2329,9349
53,53,,956.0,956.0,True,956.0,True,956.0,True,956.0,True,42.213,9177,3906,13083
54,54,,1600.0,,False,1600.0,True,1600.0,True,1600.0,True,64.199,15038,6574,21612
55,55,,2041.0,,False,2041.0,True,2041.0,True,2041.0,True,51.682,16410,5373,21783
56,56,,1494.0,1494.0,True,1494.0,True,1494.0,True,1494.0,True,38.001,9766,3812,13578
57,57,,1490.0,1490.0,True,1490.0,True,1490.0,True,1490.0,True,39.372,10393,3778,14171
58,58,,1324.0,1324.0,True,1324.0,True,1324.0,True,1324.0,True,27.703,7057,2460,9517
59,59,,245.0,245.0,True,245.0,True,245.0,True,245.0,True,77.975,21973,7249,29222
60,60,,121.0,121.0,True,121.0,True,121.0,True,121.0,True,87.090,16380,9000,25380
61,61,,165.0,165.0,True,165.0,True,165.0,True,165.0,True,102.370,19612,10340,29952
62,62,,127.0,127.0,True,127.0,True,127.0,True,127.0,True,91.754,16363,9665,26028
63,63,,173.0,173.0,True,173.0,True,173.0,True,173.0,True,60.530,10519,7192,17711
64,64,,213.0,213.0,True,213.0,True,213.0,True,213.0,True,36.697,10093,3197,13290
65,65,,232.0,232.0,True,232.0,True,232.0,True,232.0,True,38.480,9813,3311,13124
66,66,,233.0,233.0,True,233.0,True,233.0,True,233.0,True,37.228,10491,3084,13575
67,67,,257.0,257.0,True,257.0,True,257.0,True,257.0,True,97.970,17384,10176,27560
68,68,,175.0,175.0,True,175.0,True,175.0,True,175.0,True,38.173,9682,3194,12876
69,69,,-9999.0,11258.0,False,11258.0,False,11258.0,False,11258.0,False,75.050,14295,7777,22072
70,70,,153.0,153.0,True,153.0,True,153.0,True,153.0,True,43.539,9268,3652,12920
71,71,,160.0,160.0,True,160.0,True,160.0,True,160.0,True,37.178,10140,3204,13344
72,72,,159.0,159.0,True,159.0,True,159.0,True,159.0,True,37.170,9612,3211,12823
73,73,,158.0,158.0,True,158.0,True,158.0,True,158.0,True,95.478,16929,10873,27802
74,74,,261.0,261.0,True,261.0,True,261.0,True,261.0,True,94.761,17218,10468,27686
75,75,,211.0,211.0,True,211.0,True,211.0,True,211.0,True,54.322,9503,5114,14617
76,76,,237.0,237.0,True,237.0,True,237.0,True,237.0,True,56.919,10094,7453,17547
77,77,,260.0,260.0,True,260.0,True,260.0,True,260.0,True,76.711,12710,8367,21077
78,78,,269.0,269.0,True,269.0,True,269.0,True,269.0,True,113.550,18871,13567,32438
79,79,,251.0,251.0,True,251.0,True,251.0,True,251.0,True,64.602,16477,5513,21990
80,80,,182.0,182.0,True,182.0,True,182.0,True,182.0,True,112.426,19304,10276,29580
81,81,,212.0,212.0,True,212.0,True,212.0,True,212.0,True,92.268,17384,10261,27645
82,82,,145.0,145.0,True,145.0,True,145.0,True,145.0,True,108.800,19313,11030,30343
83,83,,203.0,203.0,True,203.0,True,203.0,True,203.0,True,57.642,10399,7868,18267
